"","id","community","housing_type","gender","tenure","hhhead_relation","business_owned","business_type","primary_dw_source","reasons_primary_dw","secondary_dw_source","reasons_secondary_dw","preferred_brand","primary_water_source","secondary_water_source","payment_mode","daily_hh_water_cost","daily_hh_water_cost_phhm","coping_mechanisms","time_of_last_coping","dbl_variable","value"
"104",12,"abuja","block_unit","female","owned","self","yes","food","commercial_tap","affordability;cleanliness","packaged","convenience","none","commercial_tap","na","pay_to_fetch","34","17","skipped_cooking;skipped_laundry","last_3_days","rooms_in_hh",1
"105",12,"abuja","block_unit","female","owned","self","yes","food","commercial_tap","affordability;cleanliness","packaged","convenience","none","commercial_tap","na","pay_to_fetch","34","17","skipped_cooking;skipped_laundry","last_3_days","density",6
"106",12,"abuja","block_unit","female","owned","self","yes","food","commercial_tap","affordability;cleanliness","packaged","convenience","none","commercial_tap","na","pay_to_fetch","34","17","skipped_cooking;skipped_laundry","last_3_days","daily_dw_cost_pp",2
"107",12,"abuja","block_unit","female","owned","self","yes","food","commercial_tap","affordability;cleanliness","packaged","convenience","none","commercial_tap","na","pay_to_fetch","34","17","skipped_cooking;skipped_laundry","last_3_days","storage",0
"108",12,"abuja","block_unit","female","owned","self","yes","food","commercial_tap","affordability;cleanliness","packaged","convenience","none","commercial_tap","na","pay_to_fetch","34","17","skipped_cooking;skipped_laundry","last_3_days","days_struggle",1
"109",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","years_in_community",17
"110",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","adult_count",3
"111",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","child_count",2
"112",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","hh_size",5
"113",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","rooms_in_hh",1
"114",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","density",5
"115",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","daily_dw_cost_pp",1.8
"116",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","storage",0
"117",13,"abuja","block_unit","female","owned","self","yes","food","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","18","6","sachet_to_cook;skipped_cooking;skipped_bathing;skipped_laundry","last_3_days","days_struggle",0
"118",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","years_in_community",13
"119",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","adult_count",2
"120",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","child_count",5
"121",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","hh_size",7
"122",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","rooms_in_hh",1
"123",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","density",7
"124",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","daily_dw_cost_pp",5
"125",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","storage",0
"126",14,"abuja","block_unit","female","rented","spouse","no","na","packaged","cleanliness","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","17.428571428571427","8.7142857142857135","sachet_to_cook;sachet_to_bathe;","over_year_ago","days_struggle",0
"127",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","years_in_community",20
"128",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","adult_count",7
"129",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","child_count",5
"130",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","hh_size",12
"131",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","rooms_in_hh",1
"132",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","density",12
"133",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","daily_dw_cost_pp",4.8
"134",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","storage",400
"135",15,"abuja","house","female","rented","child","no","na","packaged","cleanliness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","8.3333333333333339","1.1904761904761905","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","days_struggle",2
"136",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","years_in_community",40
"137",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","adult_count",4
"138",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","child_count",5
"139",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","hh_size",9
"140",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","rooms_in_hh",4
"141",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","density",2.25
"142",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","daily_dw_cost_pp",4.25
"143",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","storage",20
"144",16,"kg","compound_house","male","rented","self","yes","shop","packaged","availability;temperature","na","na","high_end","commercial_tap","borehole","shares_bill","na","na","na","na","days_struggle",0
"145",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","years_in_community",50
"146",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","adult_count",3
"147",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","child_count",3
"148",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","hh_size",6
"149",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","rooms_in_hh",1
"150",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","density",6
"151",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","daily_dw_cost_pp",25
"152",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","storage",100
"153",17,"kg","compound_house","female","no_payment","relative","yes","salon","packaged","cleanliness","na","na","na","commercial_tap","commercial_tap","pay_to_fetch","1.8","0.6","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_7_days","days_struggle",0
"154",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","years_in_community",50
"155",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","adult_count",1
"156",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","child_count",1
"157",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","hh_size",2
"158",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","rooms_in_hh",1
"159",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","density",2
"160",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","daily_dw_cost_pp",2.5
"161",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","storage",700
"162",18,"kg","compound_house","female","no_payment","relative","no","na","packaged","temperature","commercial_tap","money","high_end","commercial_tap","commercial_tap","both","1.5","1.5","na","na","days_struggle",0
"163",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","years_in_community",38
"164",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","adult_count",3
"165",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","child_count",1
"166",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","hh_size",4
"167",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","rooms_in_hh",2
"168",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","density",2
"169",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","daily_dw_cost_pp",6
"170",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","storage",300
"171",19,"kg","compound_house","female","owned","child","no","na","packaged","trustworthiness;health","na","na","none","commercial_tap","na","pay_to_fetch","2","0.66666666666666663","sachet_to_cook;skipped_laundry","last_30_days","days_struggle",0
"172",20,"kg","compound_house","male","no_payment","child","yes","water","packaged","trustworthiness;health","na","na","high_end","commercial_tap","commercial_tap","shares_bill","na","na","na","na","years_in_community",16
"173",20,"kg","compound_house","male","no_payment","child","yes","water","packaged","trustworthiness;health","na","na","high_end","commercial_tap","commercial_tap","shares_bill","na","na","na","na","adult_count",8
